,lr,elapse,train_losses,train_loss_joints,train_loss_root,len(dataset)
0,0.0005,407.90963339805603,0.5074539184570312,0.2186305969953537,0.28882333636283875,34420
1,0.0004928571428571429,414.6597852706909,0.27440235018730164,0.09474805742502213,0.1796543449163437,34420
